Region,Nitrogen_N_mg/kg,Phosphorus_P_mg/kg,Potassium_K_mg/kg,Temperature_C,Humidity_%,Rainfall_mm,Soil_Moisture_%,LDR
Punjab,603.3588953,34.8802653,216.3879988,26.5,61.19,6.98,31.4193603,362.4954283
Punjab,866.5275907,45.90286076,206.1962773,23.54,71.38,40.7,28.28823662,359.3421932
Punjab,372.7244037,61.66760898,183.0952785,26.06,70.44,1.24,31.73448429,313.4286328
Punjab,847.3427955,34.72965335,258.9268153,25.15,64.18,11.27,29.82819972,352.0174485
Punjab,371.0047202,23.56775767,132.2068517,17.86,56.87,8.46,18.88699744,298.6478276
Punjab,988.2690765,34.73588051,287.3575245,19.2,55.31,21.81,20.61099733,326.5709105
Punjab,961.0087536,14.39378247,96.94726611,25.74,72.87,12.45,31.51684824,352.3927461
Punjab,715.3135777,19.56267046,224.4493186,25.05,68.3,116.14,30.1003543,298.5715999
Punjab,919.7021378,30.07543972,97.6673472,21.9,56.14,65.79,24.46405,309.6599363
Punjab,566.1748802,35.16385147,167.1224547,22.59,76.23,33.7,27.44316847,306.4594726
Punjab,814.9208229,16.96475103,181.5093289,28.39,58.06,13.99,33.74644883,345.8608144
Punjab,970.5349949,6.589548077,229.1150962,19.04,47.23,1.08,19.58250674,308.9100636
Punjab,295.3592901,13.8314215,166.6086779,24.74,48.62,26.17,27.69154395,278.4512841
Punjab,731.9763233,34.20555128,101.8306536,20.99,45.32,20.29,22.11188875,300.3667703
Punjab,798.4404335,9.11471174,112.830522,20.91,55.91,12.06,23.07138498,361.015335
Punjab,745.0675581,12.83741276,204.0154005,27.49,78.51,17.06,34.54058642,370.378665
Punjab,1074.4156,29.47420365,182.5595929,26.13,47.92,32.68,29.57235723,367.6525739
Punjab,599.5474132,21.59219775,137.9901437,26.07,62.83,55.69,30.97271364,346.6802461
Punjab,656.1577391,29.69768151,262.4323324,28.53,50.15,44.14,33.15496598,350.8482656
Punjab,444.2920891,8.878261947,100.6563662,22.11,56.1,9.73,24.75953644,292.7643412
Punjab,1138.741354,24.7705733,156.675107,25.41,37.35,57.16,27.50493818,377.68393
Punjab,700.6785841,36.45741971,155.635927,20.45,56.69,64.92,22.49919266,346.4654251
Punjab,746.3077916,12.19318222,210.935519,23.62,57.09,17.24,26.97944193,367.3774078
Punjab,851.312681,39.66503464,190.2745615,21.35,86.85972043,14.58,24.90043192,333.591796
Punjab,934.8101128,15.60247166,168.1729151,22.48,63.35,41.07,26.01492137,345.7426517
Punjab,887.4425256,34.18472681,84.24690789,24.98,42.02,19.69,27.37241181,360.3208647
Punjab,1360.69016,26.56576843,230.0352074,17.91,76.26,38.42,20.89629737,349.9210653
Punjab,882.5255305,14.45787178,161.2054587,32.46,63.15,12.88,39.96545456,390.1849965
Punjab,712.4184067,19.09950914,184.4555048,16.97,62.98,20.45,18.25759028,283.7773776
Punjab,648.3040141,29.32728652,137.8146459,15.93,59.86,23.81,16.48622647,277.7554474
Punjab,725.6090509,24.1444821,125.61573,27.79,52.23,116.97,32.33336383,384.1902872
Punjab,514.5733599,33.17632615,275.5523471,25.96,63.27,24.97,50.62290467,365.3014373
Punjab,823.4548907,39.43972841,87.1787003,25.12,67.13,15.65,30.08338265,325.030758
Punjab,988.6527417,14.73693621,110.8348467,25.14,33.8,21.75,26.77965646,371.3930735
Punjab,654.0859347,11.2132728,262.5486543,21.94,51.92,0.13,24.10185874,321.7787185
Punjab,622.5417973,10.33523989,211.9160311,17.51,56.18,18.79,18.33757954,301.4618315
Punjab,1160.05522,19.04189029,155.9740195,22.38,63.84,5.02,25.91425591,367.7407303
Punjab,510.1901488,33.18703369,260.3210726,18.61,77.9,16.44,22.04996651,287.9837202
Punjab,392.4410136,26.46436325,209.6118098,26.88,48.42,19.15,30.67238878,354.3921401
Punjab,567.4096987,17.24419611,191.2348621,21.26,52.53,42.51,23.22305723,348.09579
Punjab,467.2595752,21.80913457,193.474487,17.87,52.31,53.86,18.45119883,329.8731007
Punjab,925.9558763,39.81245213,214.9315275,20.39,47.98,14.22,21.54770861,349.5788385
Punjab,712.0289576,43.358591,219.8800543,24.06,54.79,19.34,27.36922026,337.5849361
Punjab,722.2414343,27.15062591,313.0569217,19.18,71.56,42.79,22.20620333,317.2588518
Punjab,1017.067792,7.305868354,155.0135941,17.89,44.19,18.82,17.65924676,321.8294692
Punjab,601.6788199,26.58733028,171.6464355,23.22,66.42,53.86,27.35172159,314.1621569
Punjab,935.4813761,35.90017882,110.4637406,29.05551582,34.47,9.44,24.15714665,365.376212
Punjab,1073.216142,30.2726456,178.0131616,19.47,51.58,24.28,20.60799301,326.0435722
Punjab,727.3928589,31.358675,295.4025746,19.64,55.06,16.38,21.20576605,323.9946692
Punjab,1215.778523,30.04404571,240.8553269,23.16,85.12,19.83,29.13228951,383.573597
Punjab,778.2741181,12.16636417,141.2067729,14.76,55.88,32.19,14.44779654,281.6590375
Punjab,1026.77452,17.98819626,177.3688078,14.96,26.98,4.08,11.84813479,328.1645336
Punjab,509.1352601,18.64702162,100.6042391,18.41,30.02,2.54,16.97166664,310.7273534
Punjab,464.4383513,32.35897551,127.1770739,26.34365904,60.51,13.26,23.56104438,342.8294346
Punjab,725.9834349,16.55746457,185.1405797,23.55,69.21,25.37,28.10065628,348.5103433
Punjab,576.4704518,27.78215038,152.6095132,29.38,65.63,12.56,35.89318379,340.3371722
Punjab,692.6466188,27.00658178,118.838463,26.29,62.51,6.29,31.25135516,340.8758864
Punjab,730.276846,40.42094684,217.3209863,21.2,77.43,111.26,25.6233894,339.4345376
Punjab,964.8297914,26.02002706,174.8516011,21.9,51.91,20.01,24.06061317,348.8987377
Punjab,795.6525717,6.634678843,77.17620791,16.99,73.42,5.61,19.32236583,304.2092208
Punjab,650.2246491,29.82227738,83.23435232,21.91,35.52,28.7,22.42197767,361.2271159
Punjab,669.9657955,45.67697325,156.4902761,20.56,46.43,16.57,21.62257825,338.700864
Punjab,635.3330942,30.58170944,88.26191672,23.61,32.89,15.04,24.54943791,333.4691212
Punjab,616.8747278,15.251989,76.06169204,17.86,55.88,1.45,18.79773205,309.8523805
Punjab,480.0207228,10.95396637,242.3302706,24.6,59.31,51.79,28.57060817,337.7811868
Punjab,791.9756062,15.60895623,169.3751558,29.66,61.71,10.08,35.90115224,371.1441993
Punjab,693.6187523,43.89258859,174.0865594,21.46,60.93,25.54,24.33282503,312.7109336
Punjab,955.9849749,23.66255748,167.0633628,24.01,46.09,34.12,26.41867,344.7233668
Punjab,482.1727383,15.47520782,108.416783,25.45,57.15,13.88,29.54463873,360.8596197
Punjab,710.9539292,22.33583289,203.8678168,19.99,37.54,29.43,19.94383,332.656461
Punjab,1132.110103,25.45581444,170.5754648,23.12,80.45,31.42,28.61484346,332.4772852
Punjab,898.2554935,38.80078097,142.3982518,22.06,55.45,7.2,41.57710652,357.1042181
Punjab,711.6060868,14.3869335,138.4676125,22.49,52.67,3.23,24.94667082,316.9191347
Punjab,609.7747765,34.37831203,112.2532162,18.13,83.83,26.48,21.97341049,294.347112
Punjab,851.1192382,23.52314497,156.2404605,22.12,61.98615856,37.24,23.3066302,307.8094741
Punjab,1102.750003,40.16462197,171.6551326,31.96832191,43.12,0.81,38.15148922,415.6050417
Punjab,844.1283978,41.17207899,161.9730952,29.26,43.56,14.14,33.51566951,369.7390157
Punjab,809.7795014,26.11735768,183.7339882,32.47772442,58.98,16.56,31.60819293,356.0768783
Punjab,465.0421788,18.45736753,173.714682,32.77,66.47,89.9,40.71744744,346.4753926
Punjab,889.0107017,26.37748278,194.1808942,18.16,71.1,19.83,20.7395132,307.4142806
Punjab,1060.298397,26.36484389,236.1161466,26.36,98.58,41.11,34.96799298,346.1857244
Punjab,1053.644923,10.72895412,207.2951677,22.92,26.26,3.46,22.90585132,369.0681415
Punjab,928.5156861,41.85666646,245.0424019,32.95,69.13,24.85,41.24310338,386.5092922
Punjab,569.7010468,25.20102884,130.3689251,17.96,51.64,13.21,18.50430414,351.6787851
Punjab,933.0932567,13.99624683,143.6645041,17.8,51.2,26.78,18.24037728,322.2599135
Punjab,962.016672,6.335169921,262.9049355,19,50.7,30.29,19.87034181,343.8994434
Punjab,731.8814606,1.41111283,208.6520038,11.38,46.37,18.82,8.766845494,291.3057355
Punjab,578.7396449,30.45744082,143.1324022,19.37,85.27,9.76,23.84678725,288.9591883
Punjab,967.5757058,20.58631464,213.6051122,18.2,72.63,20.49,20.95344599,311.6695998
Punjab,971.149973,22.20209155,121.1154967,22.75,60.35,15.65,26.08479397,325.8246699
Punjab,453.3951453,26.78283393,211.3007713,23.71,80.27,8.66,29.41652363,318.610636
Punjab,946.642303,21.43004292,175.8397592,31.38,37.31,5.64,35.86120655,367.4990048
Punjab,873.4066732,30.6606068,99.66262208,26.75,40.04,52.66,29.6539423,384.6585601
Punjab,973.572289,27.51201791,154.4363203,19.12,27.33,17.09,17.6930484,337.0000521
Punjab,598.3651578,22.89095735,310.5193521,17.51,49.51,21.88,17.66087819,291.4190425
Punjab,965.5417048,10.56036699,184.306248,24.46,62.43,15.65,28.68254779,365.9767342
Punjab,1001.458886,18.48765755,313.9313432,15.4,61.54,15.65,15.91428787,295.8773093
Punjab,718.9514409,30.32733013,96.37267683,31.16,62.24,39.89,38.04401287,357.7608849
Punjab,825.0679063,18.21550509,221.6298909,27.9,38.83,80.28,31.14341475,359.1451896
Punjab,644.5180237,35.75295674,86.02684778,19.65,72.05,38.3,22.92473211,284.2606558
Punjab,1116.222329,51.7632779,191.7220066,13.43,63.59,3.09,13.36944128,307.6031475
Punjab,820.9063908,31.31945612,221.1519265,28.77,71,34.23,35.57958142,339.6746056
Punjab,607.4480988,38.08595135,237.7341595,21.43,31.61,5.02,21.36085673,318.8300167
Punjab,600.7380501,30.77834817,135.6436362,28.19,64.67,20.41,34.12723629,373.0302393
Punjab,823.4509033,19.9135412,239.6786899,14.03,42.18,105.79,12.05835214,303.4668875
Punjab,948.3123482,28.50666234,148.9807583,19,54.04,23.25,20.20401512,336.8264555
Punjab,568.7810571,42.45834631,180.2166047,22.03,68.02,28.99,25.84154735,323.6994679
Punjab,1169.960093,23.45532001,151.3822313,22.23,61.37,12.21,25.46664041,373.7426392
Punjab,849.0925307,15.22735059,106.6233635,19.75,47.23,35.04,20.57269003,322.0520488
Punjab,924.6416844,14.59291195,268.5090279,25.11,60.09,187.77,29.36940973,333.3602694
Punjab,784.183707,22.62562091,181.7923531,16.66,37.03,3.58,15.23269703,313.3716568
Punjab,781.3493196,15.00851793,240.2226396,21.29,77.25,80.61,25.72540109,296.0951975
Punjab,804.9899268,41.44343372,251.0500971,22.6,56.92,23.77,25.53207397,345.8208246
Punjab,1009.369853,29.19559194,123.0017827,24.57,76.78,16.02,30.27782492,361.3712435
Punjab,798.497779,34.70414283,257.8286315,25.56,52.1,13.81,29.19020247,355.171697
Punjab,958.7472517,23.54410044,208.706673,16.38,52.15,30.19,16.34463602,314.2563664
Punjab,681.1099489,12.73230495,111.849014,14.33,48.54,36.02,13.11371982,308.7387429
Punjab,823.3003867,12.30128106,200.3830303,28.39,73.14,7.1,35.2542609,382.4090173
Punjab,639.3274781,14.31215931,114.0800413,23.66,49.36,33.52,26.26585326,328.1033293
Punjab,1037.470089,30.91305647,278.1276275,18.26,69.67,42.65,20.72689315,351.4108221
Punjab,671.4228515,28.53250552,231.4294147,29.76,54.26,30.92,47.0847489,381.5448139
Punjab,741.5221756,30.38004111,178.7459804,22.58,30.36,39.73,22.84605505,346.4157992
Punjab,762.6571177,9.480079175,248.4466366,27.9,51.45,4.59,32.4045289,341.4555941
Punjab,729.4918606,24.29209722,85.07795407,22.34,42.31,0.55,23.70133768,357.042411
Punjab,976.1886545,16.18499154,129.9096908,32.3,60.51,3.84,39.48085409,357.7709882
Punjab,748.5958327,28.37668447,166.8573298,30.78,42.14,13.62,35.5043884,407.3640622
Punjab,1079.182615,32.57784906,316.5353853,20.76,73.89,42.65,24.64896265,321.6115711
Punjab,635.9015073,11.64304983,109.9091348,26.86,58.63,10.76,31.66338621,337.1639997
Punjab,805.2468412,35.01875494,84.84014804,25.23,57.34,15.8,29.25360601,356.9291405
Punjab,660.0474716,46.83842802,105.0341147,28.84,69.84,11.99,35.56383821,368.2756687
Punjab,882.983858,34.19194557,321.4062567,17.18,74.46,26.89,19.6958604,320.2078691
Punjab,781.7502412,23.33810055,143.5358298,25.43,59.7,40.72,29.76985187,326.8316139
Punjab,802.1838531,21.51987591,168.8672715,27.29,48.43,46.12,31.25319955,374.982005
Punjab,1000.183519,25.28694993,224.7246801,13.21,33.39,21.03,10.02904558,299.7915242
Punjab,656.4551231,16.08131626,166.7063308,16.08,49.71,28.54,15.69092536,309.0992759
Punjab,948.1315625,28.69303032,193.511991,11.8,50.74,37.38,9.80418163,281.4224827
Punjab,655.6756882,12.08208017,206.417687,20.65,61.61,28.35,23.27058618,329.3814401
Punjab,821.1042322,6.3253704,144.7115111,25.59,54.82,8.27,29.50227968,344.9290752
Punjab,568.4101063,24.80884934,171.1180084,29.51,70.32,45.57,36.55189946,348.8930634
Punjab,672.8824251,23.88496571,194.6261653,22.37,50.81,8.49,24.60052509,348.3304633
Punjab,738.0701236,19.12571391,229.2341499,30.14,59.14,17.03,36.31443825,354.1267471
Punjab,1152.452143,15.79929833,126.0465169,15.1,77.76,16.07,17.11598116,318.330975
Punjab,868.6556496,28.10160774,81.44872013,13.48,65.13,72.22,13.59273782,280.2748969
Punjab,1111.150276,18.40933663,215.8191248,21.72,59.1,69.18,24.51994369,335.2457858
Punjab,834.5109696,24.05064658,234.9652782,23.92,50.97,3.24,26.78708334,351.8871698
Punjab,706.3313771,41.87583151,200.8248593,21.84,50.5,7.77,23.8201529,316.4288048
Punjab,1105.259543,34.58871305,199.3559488,11.66,47.24,19.68,9.254080121,307.2465145
Punjab,869.9063151,12.18403524,139.2943367,21.55,51.88,38.22,23.5684897,328.6589215
Punjab,686.0622451,10.96455681,203.6357421,15.48,71.33,9.38,17.00349876,284.1333322
Punjab,900.0294024,27.46114292,231.9490955,25.35,56.67,55.69,29.35716759,365.9989003
Punjab,764.6864285,10.6648105,176.5133966,23.83,39.75,53.97,25.5453404,355.8446216
Punjab,370.661765,1.021931608,392.9299922,17.3,86.52,35.78,21.07225394,281.6709809
Punjab,976.9797855,32.19194632,88.84186006,19.43,64.8,16.1,32.82834471,344.461377
Punjab,1012.218321,30.39986811,191.3846788,16.7,38.9,2.65,15.4795849,357.2730467
Punjab,1181.259407,33.18588406,111.7929917,21.69,53.37,140.46,23.89722661,360.6031041
Punjab,860.6333641,28.47428738,234.1051759,26.78,61.66,35.05,31.85632957,378.8812263
Punjab,777.7296141,23.85255315,84.78344644,25.32070867,85.57,2.97,20.65688814,290.0704851
Punjab,1002.592468,20.04997885,96.64905726,24.52,43.38,23.11,26.86783131,358.8822441
Punjab,940.2938296,31.85964073,144.5906748,19.35,74.64,3.35,22.75406108,305.6634134
Punjab,1112.933813,43.57656237,203.5994174,18.04,80.99,18.12,21.54922964,299.9745362
Punjab,775.1120548,19.90074475,141.763855,21.46,50.57,35.66,23.30701854,303.5575521
Punjab,845.8515861,14.45884205,139.7662989,16.82,55.84,16.37,17.33372957,321.3194156
Punjab,643.9929968,12.21891116,163.4744029,19.23,44.46,10.89,19.56553613,329.1702081
Punjab,957.8187633,17.40492417,161.1363488,16.01,56.95,5.1,16.30480829,311.4324244
Punjab,452.3510401,23.93347666,270.2629926,31.82,59.45,23.01,38.69511504,340.2565848
Punjab,925.530471,6.552174746,210.4518622,22.18,69.89,37.82,26.239475,312.2729781
Punjab,896.971864,30.56567024,162.7258521,18.5,76.35,19.89,21.73527521,318.7262502
Punjab,891.6393207,32.6101404,309.0395651,23.07,48.78,14.57,25.3778559,351.2939468
Punjab,819.613038,7.296450473,200.5096082,21.44,30.49,9.37,21.2590124,328.6057184
Punjab,1085.336654,18.2759565,116.9640978,20.9,59.68,83.95,23.41813283,328.4389665
Punjab,949.8197522,27.54398693,195.7884049,25.07,64.4,11.99,29.74030629,340.6615236
Punjab,713.3341599,22.35584562,211.4126513,25.79,63.74,21.04,30.67412653,366.3564506
Punjab,718.8738087,29.0216419,141.3381873,19.35,55.1,4.3,20.79999013,323.4607201
Punjab,652.548895,21.83065237,116.1443159,19.12,61.87,18.56,21.15712815,284.2841714
Punjab,925.9799687,38.75256667,191.5138476,20.62,82.73,8.56,25.34316721,358.7262268
Punjab,602.752292,19.78972216,156.784153,10.49,65.73,26.24,10.57260125,264.2243834
Punjab,1001.769079,17.33678429,263.8348351,14.42,54.4,54.77,13.82994736,305.9218372
Punjab,1035.995275,17.01594662,219.1527907,28.83,52.5,7.85,33.81970327,383.0392583
Punjab,635.0898711,30.59196746,145.2273425,30.22,57.45,3.62,36.25522146,361.5500666
Punjab,727.6810882,24.92890293,205.7081057,20.75,84.55,23.35,25.71510994,317.8025495
Punjab,773.5023721,64.49878345,259.1985795,24.88,57.25,2.94,28.76504894,348.7294564
Punjab,1011.387398,63.22702459,99.4356125,23.56,59.7,20.33,27.15030848,355.5824148
Punjab,1178.889471,8.218686751,108.5307507,37.39,52.77,12.95,44.27652964,412.0952666
Punjab,474.6988541,10.22901521,173.629587,27.6,76.48,38.42,34.48847504,333.8218962
Punjab,769.5537146,14.15363856,177.0368748,21.36,89.4,96.66,27.03975588,320.7762982
Punjab,739.4245505,16.30796661,224.4068016,17.22,66.76,44.56,18.98591957,282.3733867
Punjab,479.7397744,17.99866029,159.2482234,13.97,61.24,6.27,13.87415936,269.4294196
Punjab,721.3451486,34.01977996,165.435748,23.02,60.55,10.95,26.47517425,319.4851907
Punjab,902.6286797,37.83553789,209.0524118,18.22,24.24,61.35,16.13353982,374.2577633
Punjab,746.4100566,21.51264219,246.5755458,14.89,71.18,19.08,16.1577263,291.7709561
Punjab,483.8087363,19.40075766,149.8835957,18.77,62.01,56.86,20.67124962,299.9696822
Punjab,1403.686317,23.6981654,322.7728314,16.59,66.43,90.45,18.07251308,352.6169703
Punjab,823.668009,26.42235573,298.0859385,30.44,49.33,3.96,35.74280671,380.271303
Punjab,799.1265826,27.25338826,260.7726044,26.41,54.23,8.07,30.59331468,353.7595143
Punjab,550.1668048,30.86414727,221.3823778,21.96,53.83,46.25,24.3234626,298.5811153
Punjab,854.6891889,33.50141232,304.4721936,29.4,75.32,19.2,36.89243448,340.6425078
Punjab,734.5232096,4.671572432,151.0794097,22.39,54.32,3.28,24.97186025,318.972826
Punjab,401.7727346,19.69295317,129.2772753,17.69,91.24,16.1,22.09399048,284.8539515
Punjab,564.7773331,36.69948912,155.3605002,29.62,81.2844625,10.83,36.30629363,328.8504787
Punjab,951.17175,22.20985204,117.6294254,24.69,40.86,101.84,26.85647601,350.508721
Punjab,1144.178767,40.2780353,193.0062091,16.81,58.07,3.93,17.54718056,327.6579444
Punjab,876.0461498,22.67433081,196.457741,21.05,50.22,1.22,22.69248732,328.2558498
Punjab,1058.03911,28.95616656,192.9246173,17.62,27.08,89.9,15.5784263,324.9743147
Punjab,772.9147412,13.31848938,173.5655465,15.09,83.99,20.27,17.71920641,283.1292986
Punjab,828.9296343,13.83690768,182.4937572,26.63,70.55,10.85,32.53471381,354.5528061
Punjab,1058.219946,34.43195806,287.8074579,31.55,68,31.03,39.16981098,385.3927025
Punjab,1155.892051,37.14555458,221.6090914,15.01,62.48,25.61,15.45810549,341.8592051
Punjab,1062.460575,27.86219339,235.4821445,24.81,39.27,9.54,26.86697365,361.9225007
Punjab,587.4050116,10.58727385,185.3123788,18.75,52.75,37.9,19.72457429,331.5771046
Punjab,809.5239932,25.30608222,83.27902278,19.56,72.63,8.22,22.85267116,319.900943
Punjab,843.7498817,38.12504937,86.2861748,19.04,44.23,73.12,19.27316996,331.969777
Punjab,691.5843775,41.91064407,313.6843324,17.68,22.02,7.57,15.15234603,310.5764137
Punjab,892.3301216,22.60571509,146.5064603,22.24,56.59,34.23,24.99934099,306.0500241
Punjab,930.1879411,10.04115362,134.6906607,17.85,57.87,13.01,18.96736367,307.1822609
Punjab,1260.703978,35.4056195,198.941818,23.35,62.03,54.87,27.09334512,357.4122567
Punjab,1137.176718,25.6117403,211.6401845,21.75,70.93,10.56,25.74277797,342.098235
Punjab,731.2562537,33.77111779,225.3252032,20.81,69.56,36.54,24.28640872,309.2575343
Punjab,484.8277318,25.08193367,287.8753611,17.46,63.88,11.27,19.03815471,299.4200097
Punjab,876.6147469,16.88646919,265.6227795,19.12,77.93,5.42,22.75329708,313.9872197
Punjab,1205.74419,29.34762206,131.6312218,25.78,37.22,10.9,42.56663082,380.4227529
Punjab,670.7497529,37.12604828,244.6616918,24.5,67.57,51.92,29.26687272,348.4568532
Punjab,975.5444999,24.88369395,156.2042301,17.11,69.4,21.84,19.09980755,288.7782176
Punjab,892.3448752,16.04149158,166.5759742,22.5,41.41,35.15,23.84065657,334.8077288
Punjab,901.8097243,9.492884095,106.4167792,25.76,37.46,0.92,28.00569409,344.6554643
Punjab,789.0421871,17.29384944,76.13917657,13.65,48.81,42.9,12.19108681,296.0474353
Punjab,619.6785099,19.05314159,176.0593187,24.72,50.08,116.97,27.80768784,364.9211223
Punjab,286.9089928,28.63667586,126.7399957,18.69,71.3,5.92,21.4901292,262.5480769
Punjab,575.765918,11.56629859,230.0657537,24.85,50.78,16.1,28.06819182,316.3469731
Punjab,728.7944653,39.7593917,170.9087594,18.18,47.15,19.42,18.37547722,323.0525837
Punjab,1016.895137,13.82484537,191.8342389,12.98,50.83,58.48,11.45254939,307.3806301
Punjab,762.4775677,88.00620386,273.7074305,13.86,76.78,24.85,15.2879485,321.8302836
Punjab,667.7930644,41.22194856,99.50759278,22.24,60.2,61.29,25.35956506,323.2418281
Punjab,655.7157986,24.62802912,137.2258312,23.3,57.31,18.52,26.55112346,328.0683938
Punjab,932.284214,9.833611657,182.6115323,17.48,58.35,38.06,18.50499175,317.910656
Punjab,1117.892571,27.16671433,198.4728797,25.19,79.38,35.04,31.4080905,357.1454374
Punjab,996.8955294,23.25687144,244.2757952,13.69,48.76,19.85,12.24624241,312.3292262
Punjab,908.1861592,13.4722994,225.6585639,21.67,79.73,34.36,26.51326244,337.5665847
Punjab,529.3478273,24.95877451,187.2750481,15.94,63.16,78.13,16.83574445,286.8576921
Punjab,680.9807511,16.05665151,194.0817844,18.74,57.59,49.07,20.19937093,306.4337492
