Region,Nitrogen_N_mg/kg,Phosphorus_P_mg/kg,Potassium_K_mg/kg,Temperature_C,Humidity_%,Rainfall_mm,Soil_Moisture_%,LDR,Irrigation_Need
Punjab,1035.887902,41.10041516,259.3753468,21.7,48.31,2.05,23.41147087,473.38,0.14870018433505228
Punjab,1060.712716,35.37976806,282.6333916,5.79,64.09,27.68,10.40863209,446.36,0.0228876893550741
Punjab,610.3677216,3.150576239,68.53168989,16.88,66.26,39.95,18.45619763,380.62,0.020552028257384475
Punjab,884.3700445,15.07461871,203.4503458,20.74,77.87,40.94,25.01662878,408.26,0.01038428628647489
Punjab,1178.912118,32.04886267,218.7507016,15.76,47.72,58.55,15.04209246,322.35,0.0
Punjab,870.2620109,7.960622954,151.4451622,30.16,76.38,10.14,38.06816018,549.54,0.009142571978203297
Punjab,1343.042177,18.86300657,146.102055,14.85,51.78,17.24,14.16814204,488.77,0.10099548204478451
Punjab,995.3033133,19.99745314,216.5709253,19.8,39.96,29.07,19.91620639,455.36,0.08328553915257939
Punjab,633.1178403,20.61960259,141.8191705,22.65,70.86,3.84,27.00620484,446.94,0.06597939358196206
Punjab,750.9893216,21.75003715,165.532849,29.21,79.36,34.12,37.02613764,426.08,0.004745274735975129
Punjab,795.2377244,22.17950896,227.3043979,14.82,98.82,18.66,18.83186346,364.36,0.001933573034802234
Punjab,879.8927193,33.45826678,289.3665376,27.82,42.0,9.64,48.22408872,356.6,0.0
Punjab,1011.462064,24.18265791,210.9538807,22.05,70.48,13.65,26.11837953,437.38,0.05474169973651105
Punjab,858.9219801,21.96736952,186.0868493,17.09,53.85,19.08,17.51529813,317.55,0.0913879923093643
Punjab,317.1282298,5.637598112,142.2741395,24.31,71.75,11.94,29.40503807,318.62,0.046155168957408926
Punjab,540.980502,32.61431945,124.481731,23.0,37.94,17.67,24.18426567,440.2,0.12164196375349969
Punjab,374.2665353,43.51112634,243.2125124,19.0,41.06,14.16,18.90584534,529.95,0.14110506689095098
Punjab,839.1902397,14.48073048,165.3548484,22.35,48.36,11.27,24.32618777,528.57,0.11677090533464955
Punjab,883.7892794,27.6109753,250.1054529,20.07,61.18,13.99,22.41844607,302.71,0.08221139767305147
Punjab,1223.240705,17.89644992,156.3952937,22.57,50.38,61.05,24.8283781,326.85,0.0
Punjab,606.3473391,17.82214346,138.4102363,25.31,69.89,11.49,30.61858152,445.77,0.045887423978696
Punjab,966.0957173,28.92828801,206.5423009,29.93,75.4,17.89,37.64034193,512.12,0.009297794743086965
Punjab,950.2485512,23.17252499,173.7775869,15.81,68.99,18.5,17.23936631,538.61,0.058583766328459526
Punjab,552.6143574,45.60970187,119.2280469,32.67,84.28,16.54,42.35818146,515.15,0.0
Punjab,516.2106781,21.3179236,288.6658573,12.24,66.24,14.09,11.96373994,469.4,0.0693374858540688
Punjab,797.1617293,31.17973663,145.4691911,21.24,41.75,33.47,22.11465493,350.13,0.06096342650003406
Punjab,1158.63681,9.163564547,225.9515298,24.94,80.45,62.15,31.16506477,318.16,0.0
Punjab,1122.349162,19.78948548,226.2067543,23.4,50.92,30.67,44.63395729,311.88,0.0
Punjab,890.1449834,15.25680872,98.99543153,18.89,73.66,17.29,22.00562775,453.02,0.048810552410394434
Punjab,624.0428884,14.00000666,115.0881014,20.96,83.61,5.56,25.90060132,309.05,0.03587514150405929
Punjab,935.6105014,58.28492182,163.98769,19.53,66.85,10.96,22.23503202,484.81,0.074835689377577
Punjab,683.1284792,34.45515147,133.2378253,19.05,37.56,22.63,18.62576178,478.12,0.11597705240243729
Punjab,641.271989,26.91498593,285.3131525,26.25,46.23,13.77,29.57268175,319.9,0.08887079324558562
Punjab,374.3035275,18.44206634,166.8567769,23.79,79.84,5.62,29.4841167,526.66,0.03730497688282397
Punjab,812.3411031,18.8947644,230.2257248,18.54,57.46,5.53,19.89631597,430.48,0.11751647183245312
Punjab,603.3588953,34.8802653,216.3879988,26.5,61.19,6.98,31.4193603,526.11,0.06327444415696377
Punjab,866.5275907,45.90286076,206.1962773,23.54,71.38,40.7,28.28823662,525.4,0.012230101900966234
Punjab,372.7244037,61.66760898,183.0952785,26.06,70.44,1.24,31.73448429,349.26,0.05174414834847401
Punjab,847.3427955,34.72965335,258.9268153,25.15,64.18,11.27,29.82819972,395.14,0.05915039400817484
Punjab,371.0047202,23.56775767,132.2068517,17.86,56.87,8.46,18.88699744,333.66,0.11259682769716303
Punjab,988.2690765,34.73588051,287.3575245,19.2,55.31,21.81,20.61099733,493.74,0.07816473850110604
Punjab,961.0087536,14.39378247,96.94726611,25.74,72.87,12.45,31.51684824,426.03,0.037074411304755556
Punjab,715.3135777,19.56267046,224.4493186,25.05,68.3,116.14,30.1003543,532.2,0.0
Punjab,919.7021378,30.07543972,97.6673472,21.9,56.14,65.79,24.46405,352.05,0.0
Punjab,566.1748802,35.16385147,167.1224547,22.59,76.23,33.7,27.44316847,472.09,0.018317315853234557
Punjab,814.9208229,16.96475103,181.5093289,28.39,58.06,13.99,33.74644883,547.31,0.04468815219853812
Punjab,970.5349949,6.589548077,229.1150962,19.04,47.23,1.08,19.58250674,466.35,0.16725983233488995
Punjab,295.3592901,13.8314215,166.6086779,24.74,48.62,26.17,27.69154395,317.19,0.062139845115693274
Punjab,731.9763233,34.20555128,101.8306536,20.99,45.32,20.29,22.11188875,447.11,0.10166157484152476
Punjab,798.4404335,9.11471174,112.830522,20.91,55.91,12.06,23.07138498,344.96,0.0986873839069412
Punjab,745.0675581,12.83741276,204.0154005,27.49,78.51,17.06,34.54058642,307.63,0.017706368381417256
Punjab,1074.4156,29.47420365,182.5595929,26.13,47.92,32.68,29.57235723,383.74,0.04096313316257883
Punjab,599.5474132,21.59219775,137.9901437,26.07,62.83,55.69,30.97271364,366.53,0.0
Punjab,656.1577391,29.69768151,262.4323324,28.53,50.15,44.14,33.15496598,497.19,0.009507994259957775
Punjab,444.2920891,8.878261947,100.6563662,22.11,56.1,9.73,24.75953644,393.42,0.09928458364757665
Punjab,1138.741354,24.7705733,156.675107,25.41,37.35,57.16,27.50493818,483.24,0.0
Punjab,700.6785841,36.45741971,155.635927,20.45,56.69,64.92,22.49919266,304.06,0.0
Punjab,746.3077916,12.19318222,210.935519,23.62,57.09,17.24,26.97944193,303.7,0.0720544237523892
Punjab,851.312681,39.66503464,190.2745615,21.35,86.85972043,14.58,24.90043192,307.33,0.025007156711050596
Punjab,934.8101128,15.60247166,168.1729151,22.48,63.35,41.07,26.01492137,354.84,0.01714886600257794
Punjab,887.4425256,34.18472681,84.24690789,24.98,42.02,19.69,27.37241181,393.5,0.09239016470075662
Punjab,1360.69016,26.56576843,230.0352074,17.91,76.26,38.42,20.89629737,451.96,0.015676574067047807
Punjab,882.5255305,14.45787178,161.2054587,32.46,63.15,12.88,39.96545456,546.48,0.00025564273396092555
Punjab,712.4184067,19.09950914,184.4555048,16.97,62.98,20.45,18.25759028,388.6,0.06727166348877762
Punjab,648.3040141,29.32728652,137.8146459,15.93,59.86,23.81,16.48622647,313.91,0.06562959481670097
Punjab,725.6090509,24.1444821,125.61573,27.79,52.23,116.97,32.33336383,348.73,0.0
Punjab,514.5733599,33.17632615,275.5523471,25.96,63.27,24.97,50.62290467,524.46,0.0
Punjab,823.4548907,39.43972841,87.1787003,25.12,67.13,15.65,30.08338265,474.84,0.046876846238496646
Punjab,988.6527417,14.73693621,110.8348467,25.14,33.8,21.75,26.77965646,497.55,0.10359366672487687
Punjab,654.0859347,11.2132728,262.5486543,21.94,51.92,0.13,24.10185874,331.04,0.1393912624868621
Punjab,622.5417973,10.33523989,211.9160311,17.51,56.18,18.79,18.33757954,333.75,0.08645856413179952
Punjab,1160.05522,19.04189029,155.9740195,22.38,63.84,5.02,25.91425591,328.06,0.08545480717974545
Punjab,510.1901488,33.18703369,260.3210726,18.61,77.9,16.44,22.04996651,514.29,0.041292826535125185
Punjab,392.4410136,26.46436325,209.6118098,26.88,48.42,19.15,30.67238878,352.49,0.06649438235124815
Punjab,567.4096987,17.24419611,191.2348621,21.26,52.53,42.51,23.22305723,460.79,0.02113614999386194
Punjab,467.2595752,21.80913457,193.474487,17.87,52.31,53.86,18.45119883,429.04,0.0
Punjab,925.9558763,39.81245213,214.9315275,20.39,47.98,14.22,21.54770861,436.1,0.11671507774332956
Punjab,712.0289576,43.358591,219.8800543,24.06,54.79,19.34,27.36922026,348.86,0.07020712549630499
Punjab,722.2414343,27.15062591,313.0569217,19.18,71.56,42.79,22.20620333,458.81,0.011663552076971303
Punjab,1017.067792,7.305868354,155.0135941,17.89,44.19,18.82,17.65924676,310.78,0.11591644013987021
Punjab,601.6788199,26.58733028,171.6464355,23.22,66.42,53.86,27.35172159,548.37,0.0
Punjab,935.4813761,35.90017882,110.4637406,29.05551582,34.47,9.44,24.15714665,306.69,0.20391485078902546
Punjab,1073.216142,30.2726456,178.0131616,19.47,51.58,24.28,20.60799301,312.54,0.07836699780729088
Punjab,727.3928589,31.358675,295.4025746,19.64,55.06,16.38,21.20576605,381.16,0.09294919629191634
Punjab,1215.778523,30.04404571,240.8553269,23.16,85.12,19.83,29.13228951,507.91,0.0188323105235192
Punjab,778.2741181,12.16636417,141.2067729,14.76,55.88,32.19,14.44779654,364.3,0.04939271366602762
Punjab,1026.77452,17.98819626,177.3688078,14.96,26.98,4.08,11.84813479,417.98,0.23535922514737043
Punjab,509.1352601,18.64702162,100.6042391,18.41,30.02,2.54,16.97166664,304.49,0.2346749412743288
Punjab,464.4383513,32.35897551,127.1770739,26.34365904,60.51,13.26,23.56104438,319.72,0.10471896835648485
Punjab,725.9834349,16.55746457,185.1405797,23.55,69.21,25.37,28.10065628,451.99,0.03541903881990894
Punjab,576.4704518,27.78215038,152.6095132,29.38,65.63,12.56,35.89318379,348.59,0.025877432285862284
Punjab,692.6466188,27.00658178,118.838463,26.29,62.51,6.29,31.25135516,473.56,0.06281688100102432
Punjab,730.276846,40.42094684,217.3209863,21.2,77.43,111.26,25.6233894,496.35,0.0
Punjab,964.8297914,26.02002706,174.8516011,21.9,51.91,20.01,24.06061317,512.58,0.08390652166907774
Punjab,795.6525717,6.634678843,77.17620791,16.99,73.42,5.61,19.32236583,333.45,0.06908489432451273
Punjab,650.2246491,29.82227738,83.23435232,21.91,35.52,28.7,22.42197767,413.88,0.0881588205492707
Punjab,669.9657955,45.67697325,156.4902761,20.56,46.43,16.57,21.62257825,536.77,0.11277542310328768
Punjab,635.3330942,30.58170944,88.26191672,23.61,32.89,15.04,24.54943791,493.02,0.14264208658193397
Punjab,616.8747278,15.251989,76.06169204,17.86,55.88,1.45,18.79773205,329.24,0.13518772540874985
Punjab,480.0207228,10.95396637,242.3302706,24.6,59.31,51.79,28.57060817,425.63,0.0
Punjab,791.9756062,15.60895623,169.3751558,29.66,61.71,10.08,35.90115224,530.6,0.03097116794759156
Punjab,693.6187523,43.89258859,174.0865594,21.46,60.93,25.54,24.33282503,410.01,0.05355117751499871
Punjab,955.9849749,23.66255748,167.0633628,24.01,46.09,34.12,26.41867,509.35,0.04652678474516395
Punjab,482.1727383,15.47520782,108.416783,25.45,57.15,13.88,29.54463873,423.96,0.06863950581034117
Punjab,710.9539292,22.33583289,203.8678168,19.99,37.54,29.43,19.94383,326.7,0.08585109077968071
Punjab,1132.110103,25.45581444,170.5754648,23.12,80.45,31.42,28.61484346,336.96,0.015935586683855387
Punjab,898.2554935,38.80078097,142.3982518,22.06,55.45,7.2,41.57710652,311.67,0.0
Punjab,711.6060868,14.3869335,138.4676125,22.49,52.67,3.23,24.94667082,348.83,0.12490350861404112
Punjab,609.7747765,34.37831203,112.2532162,18.13,83.83,26.48,21.97341049,523.4,0.02071607431943113
Punjab,851.1192382,23.52314497,156.2404605,22.12,61.98615856,37.24,23.3066302,462.55,0.029851786007978817
Punjab,1102.750003,40.16462197,171.6551326,31.96832191,43.12,0.81,38.15148922,484.71,0.02755668597842097
Punjab,844.1283978,41.17207899,161.9730952,29.26,43.56,14.14,33.51566951,455.42,0.06400081484284552
Punjab,809.7795014,26.11735768,183.7339882,32.47772442,58.98,16.56,31.60819293,396.63,0.062309140068770454
Punjab,465.0421788,18.45736753,173.714682,32.77,66.47,89.9,40.71744744,354.22,0.0
Punjab,889.0107017,26.37748278,194.1808942,18.16,71.1,19.83,20.7395132,531.4,0.050828232317138504
Punjab,1060.298397,26.36484389,236.1161466,26.36,98.58,41.11,34.96799298,428.71,0.00027907793396247363
Punjab,1053.644923,10.72895412,207.2951677,22.92,26.26,3.46,22.90585132,420.27,0.22409922371990998
Punjab,928.5156861,41.85666646,245.0424019,32.95,69.13,24.85,41.24310338,549.03,0.0
Punjab,569.7010468,25.20102884,130.3689251,17.96,51.64,13.21,18.50430414,395.98,0.1144781679698359
Punjab,933.0932567,13.99624683,143.6645041,17.8,51.2,26.78,18.24037728,513.53,0.07314794848966809
Punjab,962.016672,6.335169921,262.9049355,19.0,50.7,30.29,19.87034181,515.59,0.0619401559652923
Punjab,731.8814606,1.41111283,208.6520038,11.38,46.37,18.82,8.766845494,358.17,0.09905827686469805
Punjab,578.7396449,30.45744082,143.1324022,19.37,85.27,9.76,23.84678725,323.71,0.030909928632094557
Punjab,967.5757058,20.58631464,213.6051122,18.2,72.63,20.49,20.95344599,543.91,0.046663848891710644
Punjab,971.149973,22.20209155,121.1154967,22.75,60.35,15.65,26.08479397,406.47,0.07186041559941306
Punjab,453.3951453,26.78283393,211.3007713,23.71,80.27,8.66,29.41652363,300.56,0.03411192322989582
Punjab,946.642303,21.43004292,175.8397592,31.38,37.31,5.64,35.86120655,424.75,0.060195669530967895
Punjab,873.4066732,30.6606068,99.66262208,26.75,40.04,52.66,29.6539423,454.83,0.0
Punjab,973.572289,27.51201791,154.4363203,19.12,27.33,17.09,17.6930484,494.02,0.17000429948635254
Punjab,598.3651578,22.89095735,310.5193521,17.51,49.51,21.88,17.66087819,535.74,0.09255964472558968
Punjab,965.5417048,10.56036699,184.306248,24.46,62.43,15.65,28.68254779,528.79,0.05954177922292227
Punjab,1001.458886,18.48765755,313.9313432,15.4,61.54,15.65,15.91428787,535.03,0.08167045651034818
Punjab,718.9514409,30.32733013,96.37267683,31.16,62.24,39.89,38.04401287,308.03,0.0038778886336525275
Punjab,825.0679063,18.21550509,221.6298909,27.9,38.83,80.28,31.14341475,477.94,0.0
Punjab,644.5180237,35.75295674,86.02684778,19.65,72.05,38.3,22.92473211,356.46,0.018287170087633357
Punjab,1116.222329,51.7632779,191.7220066,13.43,63.59,3.09,13.36944128,346.89,0.10181016759853533
Punjab,820.9063908,31.31945612,221.1519265,28.77,71.0,34.23,35.57958142,500.08,0.009693524189972776
Punjab,607.4480988,38.08595135,237.7341595,21.43,31.61,5.02,21.36085673,404.28,0.20479008301359697
Punjab,600.7380501,30.77834817,135.6436362,28.19,64.67,20.41,34.12723629,529.15,0.028845293050831094
Punjab,823.4509033,19.9135412,239.6786899,14.03,42.18,105.79,12.05835214,310.61,0.0
Punjab,948.3123482,28.50666234,148.9807583,19.0,54.04,23.25,20.20401512,500.55,0.07706962935489156
Punjab,568.7810571,42.45834631,180.2166047,22.03,68.02,28.99,25.84154735,334.21,0.03492879082161563
Punjab,1169.960093,23.45532001,151.3822313,22.23,61.37,12.21,25.46664041,344.14,0.0786060243476255
Punjab,849.0925307,15.22735059,106.6233635,19.75,47.23,35.04,20.57269003,419.34,0.05048323846785988
Punjab,924.6416844,14.59291195,268.5090279,25.11,60.09,187.77,29.36940973,398.9,0.0
Punjab,784.183707,22.62562091,181.7923531,16.66,37.03,3.58,15.23269703,421.54,0.2010209369421421
Punjab,781.3493196,15.00851793,240.2226396,21.29,77.25,80.61,25.72540109,535.01,0.0
Punjab,804.9899268,41.44343372,251.0500971,22.6,56.92,23.77,25.53207397,464.35,0.06157968367377532
Punjab,1009.369853,29.19559194,123.0017827,24.57,76.78,16.02,30.27782492,372.58,0.03141253125758986
Punjab,798.497779,34.70414283,257.8286315,25.56,52.1,13.81,29.19020247,343.23,0.0798272659675038
Punjab,958.7472517,23.54410044,208.706673,16.38,52.15,30.19,16.34463602,405.01,0.06121511920315381
Punjab,681.1099489,12.73230495,111.849014,14.33,48.54,36.02,13.11371982,412.91,0.04619581286274102
Punjab,823.3003867,12.30128106,200.3830303,28.39,73.14,7.1,35.2542609,450.32,0.025875056190527403
Punjab,639.3274781,14.31215931,114.0800413,23.66,49.36,33.52,26.26585326,366.5,0.045197673181669985
Punjab,1037.470089,30.91305647,278.1276275,18.26,69.67,42.65,20.72689315,491.88,0.013075581179116247
Punjab,671.4228515,28.53250552,231.4294147,29.76,54.26,30.92,47.0847489,324.62,0.0
Punjab,741.5221756,30.38004111,178.7459804,22.58,30.36,39.73,22.84605505,440.11,0.04617064113177913
Punjab,762.6571177,9.480079175,248.4466366,27.9,51.45,4.59,32.4045289,455.88,0.0778660966810331
Punjab,729.4918606,24.29209722,85.07795407,22.34,42.31,0.55,23.70133768,351.71,0.17312138397834864
Punjab,976.1886545,16.18499154,129.9096908,32.3,60.51,3.84,39.48085409,506.5,0.005094407049445565
Punjab,748.5958327,28.37668447,166.8573298,30.78,42.14,13.62,35.5043884,453.86,0.048545309280004535
Punjab,1079.182615,32.57784906,316.5353853,20.76,73.89,42.65,24.64896265,461.43,0.010193141147437365
Punjab,635.9015073,11.64304983,109.9091348,26.86,58.63,10.76,31.66338621,424.44,0.060584141753532376
Punjab,805.2468412,35.01875494,84.84014804,25.23,57.34,15.8,29.25360601,527.4,0.06592888275565066
Punjab,660.0474716,46.83842802,105.0341147,28.84,69.84,11.99,35.56383821,473.48,0.024444467964930706
Punjab,882.983858,34.19194557,321.4062567,17.18,74.46,26.89,19.6958604,395.46,0.03431447338261074
Punjab,781.7502412,23.33810055,143.5358298,25.43,59.7,40.72,29.76985187,359.65,0.016215489165849247
Punjab,802.1838531,21.51987591,168.8672715,27.29,48.43,46.12,31.25319955,317.77,0.007960316965496681
Punjab,1000.183519,25.28694993,224.7246801,13.21,33.39,21.03,10.02904558,341.34,0.12733273553775065
Punjab,656.4551231,16.08131626,166.7063308,16.08,49.71,28.54,15.69092536,548.17,0.07030959145267666
Punjab,948.1315625,28.69303032,193.511991,11.8,50.74,37.38,9.80418163,401.69,0.03691741840965661
Punjab,655.6756882,12.08208017,206.417687,20.65,61.61,28.35,23.27058618,524.67,0.047854804069501745
Punjab,821.1042322,6.3253704,144.7115111,25.59,54.82,8.27,29.50227968,342.64,0.08441286583731535
Punjab,568.4101063,24.80884934,171.1180084,29.51,70.32,45.57,36.55189946,406.34,0.0022297979018898397
Punjab,672.8824251,23.88496571,194.6261653,22.37,50.81,8.49,24.60052509,540.13,0.11723308731208441
Punjab,738.0701236,19.12571391,229.2341499,30.14,59.14,17.03,36.31443825,322.78,0.024940950420812902
Punjab,1152.452143,15.79929833,126.0465169,15.1,77.76,16.07,17.11598116,448.5,0.043458690511236096
Punjab,868.6556496,28.10160774,81.44872013,13.48,65.13,72.22,13.59273782,529.79,0.0
Punjab,1111.150276,18.40933663,215.8191248,21.72,59.1,69.18,24.51994369,537.42,0.0
Punjab,834.5109696,24.05064658,234.9652782,23.92,50.97,3.24,26.78708334,511.5,0.1207660930135622
Punjab,706.3313771,41.87583151,200.8248593,21.84,50.5,7.77,23.8201529,513.98,0.12311247923568594
Punjab,1105.259543,34.58871305,199.3559488,11.66,47.24,19.68,9.254080121,463.05,0.095580384879689
Punjab,869.9063151,12.18403524,139.2943367,21.55,51.88,38.22,23.5684897,355.11,0.03345371992144656
Punjab,686.0622451,10.96455681,203.6357421,15.48,71.33,9.38,17.00349876,482.67,0.06909539184584765
Punjab,900.0294024,27.46114292,231.9490955,25.35,56.67,55.69,29.35716759,544.6,0.0
Punjab,764.6864285,10.6648105,176.5133966,23.83,39.75,53.97,25.5453404,431.48,0.0
Punjab,370.661765,1.021931608,392.9299922,17.3,86.52,35.78,21.07225394,365.17,0.010461241838457692
Punjab,976.9797855,32.19194632,88.84186006,19.43,64.8,16.1,32.82834471,443.37,0.027712985763181125
Punjab,1012.218321,30.39986811,191.3846788,16.7,38.9,2.65,15.4795849,472.65,0.19744867891617407
Punjab,1181.259407,33.18588406,111.7929917,21.69,53.37,140.46,23.89722661,352.07,0.0
Punjab,860.6333641,28.47428738,234.1051759,26.78,61.66,35.05,31.85632957,479.8,0.020834007356591223
Punjab,777.7296141,23.85255315,84.78344644,25.32070867,85.57,2.97,20.65688814,446.86,0.05539776698645998
Punjab,1002.592468,20.04997885,96.64905726,24.52,43.38,23.11,26.86783131,453.09,0.08170833024893887
Punjab,940.2938296,31.85964073,144.5906748,19.35,74.64,3.35,22.75406108,376.5,0.06579872221784377
Punjab,1112.933813,43.57656237,203.5994174,18.04,80.99,18.12,21.54922964,338.82,0.03362019406900357
Punjab,775.1120548,19.90074475,141.763855,21.46,50.57,35.66,23.30701854,455.86,0.042320631552848334
Punjab,845.8515861,14.45884205,139.7662989,16.82,55.84,16.37,17.33372957,446.56,0.09436495543060153
Punjab,643.9929968,12.21891116,163.4744029,19.23,44.46,10.89,19.56553613,384.5,0.14226071038184177
Punjab,957.8187633,17.40492417,161.1363488,16.01,56.95,5.1,16.30480829,373.97,0.12221367541026236
Punjab,452.3510401,23.93347666,270.2629926,31.82,59.45,23.01,38.69511504,386.81,0.00757381850219705
Punjab,925.530471,6.552174746,210.4518622,22.18,69.89,37.82,26.239475,422.47,0.018655347315706856
Punjab,896.971864,30.56567024,162.7258521,18.5,76.35,19.89,21.73527521,543.7,0.04010287525347575
Punjab,891.6393207,32.6101404,309.0395651,23.07,48.78,14.57,25.3778559,490.89,0.10202770789859214
Punjab,819.613038,7.296450473,200.5096082,21.44,30.49,9.37,21.2590124,512.93,0.1891298659697583
Punjab,1085.336654,18.2759565,116.9640978,20.9,59.68,83.95,23.41813283,426.41,0.0
Punjab,949.8197522,27.54398693,195.7884049,25.07,64.4,11.99,29.74030629,431.53,0.0580076600288914
